name,address,site_url,diocese,category,parish_list_url
St. Anthony of Padua Church,"61 W. San Francisco Ave., Willits, CA, 95490",,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Apollinaris Church,"3700 Lassen Street, Napa, CA, 94558",http://www.stapollinarisparish.org/,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Bernard Church,"615 H Street, Eureka, CA, 95501",http://www.saintbernards.org/,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Catherine of Siena Mission,"Chapel Drive, Monte Rio, CA",,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Colman Mission,"Cazadero Highway, Cazadero, CA",,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Elizabeth Ann Seton Church,"4595 Snyder Lane, Rohnert Park, CA, 94928",https://www.stelizabethrp.com/,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Elizabeth Church,"14095 Woodland Drive, Guerneville, CA, 95446",http://www.rrchurches.com/,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Francis Solano Church,"469 Third Street West, Sonoma, CA, 95476",http://www.stfrancissolano.org/,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Helena Church,"1340 Tainter Street, St. Helena, CA, 94574",http://www.sthelenacatholic.com/,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. James Church,"125 Sonoma Mountain Parkway, Petaluma, CA, 94954",http://www.stjamespetaluma.org,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Joan of Arc Church,"6404 Washington St, Yountville, CA, 94599",https://www.facebook.com/stjoanofarcyountville/,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. John the Baptist Church,"960 Caymus Street, Napa, CA, 94559",http://www.stjb1858.com/,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. John the Baptist Church,"208 Matheson St, Healdsburg, CA, 95448",http://www.stjohnshealdsburg.org/,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Joseph Church,"21396 Hwy. 175, Middletown, CA, 95461",http://www.stjoseph-middletown.com/,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Joseph Church,"319 E St., Crescent City, CA, 95531",http://www.sjccc.net/,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Joseph Church,"150 St. Joseph Way, Cotati, CA, 94931-4117",http://www.sjccotati.org/,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Joseph Church,"14th & N Streets, Fortuna, CA, 95540",http://www.saintjoeparish.org/,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Joseph Mission,"340 Greenwood Ave, Blue Lake, CA",,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Joseph Mission Church,"Henderson & C Street, Eureka, CA",,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Kateri Tekakwitha Mission,"Kateri Lane-Pine Creek Rd., Hoopa, CA, 95546",,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Leo the Great Church,"601 West Agua Caliente Road, Sonoma, CA, 95476",http://www.stleosonoma.org/,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Mary Church,"1690 Janes Road, Arcata, CA, 95521",http://www.stmarysarcata.org,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Mary Immaculate Church,"801 N. Main Street, Lakeport, CA, 95453",http://www.stmaryslakeport.com/,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Mary of the Angels Church,"900 South Oak Street, Ukiah, CA, 95482",http://www.stmaryschurchukiah.com/,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Patrick Mission,"29131 Mattole Rd, Petrolia, CA, 95536",,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Patrick Mission,"Park & Pershing Sts, Loleta, CA, 95540",,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Peter Church,"491 S. Franklin St., Cloverdale, CA, 95425",http://www.stpeterscloverdale.org,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Peter Mission,"4085 Main Street, Kelseyville, CA, 95453",http://www.stmaryslakeport.com/,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Philip the Apostle Church,"3730 Bohemian Highway, Occidental, CA, 95465",http://www.stphilipstteresa.org/,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
"St. Robert & St. Anne Mission, (St. Joseph, Crescent City) Klamath","Klamath, CA, 95531",,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Rose of Lima Church,"398 Tenth Street, Santa Rosa, CA, 95401",http://www.stroseonline.com/,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Sebastian Church,"7983 Covert Lane, Sebastopol, CA, 95472",http://www.stseb.org/,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Teresa of Avila Mission,"17120 Bodega Hwy, Bodega, CA, 95465",,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Thomas Aquinas Church,"2725 Elm Street, Napa, CA, 94558",https://stthomasaquinasnapa.com/,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
St. Vincent de Paul Church,"35 Liberty Street, Petaluma, CA, 94952",http://www.svdppetaluma.org/,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
Star of the Valley Church,"545 White Oak Dr., Santa Rosa, CA, 95409",http://www.starofthevalley.org/,Diocese of Santa Rosa,,https://srdiocese.org/parishfinder
Our Lady of the Rosary Parish,"5622 Julie Dr, Panama City, FL, 32404",https://olr.ptdiocese.org,Diocese of Pensacola-Tallahassee,East Central Deanery,https://www.ptdiocese.org/parishfinder
Our Lady Queen of Peace Mission,"18005 Lazy Ln., Fountain, FL, 32438",https://qop.ptdiocese.org/,Diocese of Pensacola-Tallahassee,East Central Deanery,https://www.ptdiocese.org/parishfinder
St. Anne Parish,"3009 Fifth St, Marianna, FL, 32446",http://stannemar.ptdiocese.org,Diocese of Pensacola-Tallahassee,East Central Deanery,https://www.ptdiocese.org/parishfinder
St. Bernadette Parish,"1214 Moylan Rd., Panama City Beach, FL, 32407",http://www.stbernadette.com,Diocese of Pensacola-Tallahassee,East Central Deanery,https://www.ptdiocese.org/parishfinder
St. Dominic Parish,"3308 E 15th St., Panama City, FL, 32405",http://saintdominicpc.com/,Diocese of Pensacola-Tallahassee,East Central Deanery,https://www.ptdiocese.org/parishfinder
St. Francis of Assisi Parish,"16498 SW Gaskin St., Blountstown, FL, 32424",,Diocese of Pensacola-Tallahassee,East Central Deanery,https://www.ptdiocese.org/parishfinder
St. John the Evangelist Parish,"1008 Fortune Ave., Panama City, FL, 32401",http://www.saintjohnpc.com/,Diocese of Pensacola-Tallahassee,East Central Deanery,https://www.ptdiocese.org/parishfinder
St. Joseph Parish,"2001 Monument Ave, Port St Joe, FL, 32456",http://stjosephpsj.com,Diocese of Pensacola-Tallahassee,East Central Deanery,https://www.ptdiocese.org/parishfinder
St. Joseph the Worker Parish,"1664 Main St., Chipley, FL, 32428",https://stjoeworker.ptdiocese.org,Diocese of Pensacola-Tallahassee,East Central Deanery,https://www.ptdiocese.org/parishfinder
St. Patrick Parish,"27 Sixth St., Apalachicola, FL, 32320",http://www.stpatricksmass.com/,Diocese of Pensacola-Tallahassee,East Central Deanery,https://www.ptdiocese.org/parishfinder
St. Theresa Parish,"2071 Sunny Hills Blvd, Sunny Hills, FL, 32428",https://sttheresa.ptdiocese.org/,Diocese of Pensacola-Tallahassee,East Central Deanery,https://www.ptdiocese.org/parishfinder
Sts. Peter and Paul Vietnamese Parish,"1003 N. East Ave., Panama City, FL, 32401",http://sspp.ptdiocese.org,Diocese of Pensacola-Tallahassee,East Central Deanery,https://www.ptdiocese.org/parishfinder
Blessed Sacrament Parish,"624 Miccosukee Rd., Tallahassee, FL, 32308",http://bsctlh.com,Diocese of Pensacola-Tallahassee,Eastern Deanery,https://www.ptdiocese.org/parishfinder
Co-Cathedral of St. Thomas More,"900 W. Tennessee St., Tallahassee, FL, 32304",http://www.cocathedral.com,Diocese of Pensacola-Tallahassee,Eastern Deanery,https://www.ptdiocese.org/parishfinder
Good Shepherd Parish,"4665 Thomasville Rd., Tallahassee, FL, 32309",http://www.goodshepherdparish.org/,Diocese of Pensacola-Tallahassee,Eastern Deanery,https://www.ptdiocese.org/parishfinder
Immaculate Conception Parish,"2750 South Byron Butler Pkwy., Perry, FL, 32348",https://www.immaculateperry.com/,Diocese of Pensacola-Tallahassee,Eastern Deanery,https://www.ptdiocese.org/parishfinder
Sacred Heart of Jesus Parish,"2653 Highway 98 East, Carrabelle, FL, 32323",http://shj.ptdiocese.org,Diocese of Pensacola-Tallahassee,Eastern Deanery,https://www.ptdiocese.org/parishfinder
St. Augustine Yu Korean Mission,"4621 Ramsgate Drive (mailing address), Tallahassee, FL, 32309",,Diocese of Pensacola-Tallahassee,Eastern Deanery,https://www.ptdiocese.org/parishfinder
St. Elizabeth Ann Seton Parish,"3609 Coastal Highway, Crawfordville, FL, 32327",http://www.catholicchurchwakulla.org,Diocese of Pensacola-Tallahassee,Eastern Deanery,https://www.ptdiocese.org/parishfinder
St. Eugene Mission,"701 Robert & Trudie Perkins Way, Tallahassee, FL, 32310",https://steugene.ptdiocese.org/,Diocese of Pensacola-Tallahassee,Eastern Deanery,https://www.ptdiocese.org/parishfinder
St. John Paul II Catholic Chapel,"3720 Capital Circle Southeast, Tallahassee, FL, 32311",https://sjpiichapel.org/,Diocese of Pensacola-Tallahassee,Eastern Deanery,https://www.ptdiocese.org/parishfinder
St. Louis Parish,"3640 Fred George Rd., Tallahassee, FL, 32303",https://www.stlouiscatholicchurch.org,Diocese of Pensacola-Tallahassee,Eastern Deanery,https://www.ptdiocese.org/parishfinder
St. Margaret Parish,"1565 E. Washington St., Monticello, FL, 32344",,Diocese of Pensacola-Tallahassee,Eastern Deanery,https://www.ptdiocese.org/parishfinder
St. Thomas the Apostle Parish,"27 Shadow St., Quincy, FL, 32353",http://stthomasquincy.com/,Diocese of Pensacola-Tallahassee,Eastern Deanery,https://www.ptdiocese.org/parishfinder
St. Vincent de Paul Parish,"186 NW Sumter St., Madison, FL, 32341",,Diocese of Pensacola-Tallahassee,Eastern Deanery,https://www.ptdiocese.org/parishfinder
Msgr. James Amos Pastoral Center,"11 North B St., Pensacola, FL, 32502",http://www.ptdiocese.org,Diocese of Pensacola-Tallahassee,Pastoral Center,https://www.ptdiocese.org/parishfinder
Blessed Trinity Parish,"2331 Highway 177A, Bonifay, FL, 32425",http://blessedtrinity.ptdiocese.org/,Diocese of Pensacola-Tallahassee,West Central Deanery,https://www.ptdiocese.org/parishfinder
Christ Our Redeemer Parish,"1028 White Point Dr., Niceville, FL, 32578",http://corcatholic.org/,Diocese of Pensacola-Tallahassee,West Central Deanery,https://www.ptdiocese.org/parishfinder
Christ the King Parish,"15524 331 Business, Freeport, FL, 32439",http://ctk.ptdiocese.org,Diocese of Pensacola-Tallahassee,West Central Deanery,https://www.ptdiocese.org/parishfinder
Corpus Christi Parish,"307 Beach Dr., Destin, FL, 32541",https://ccdestin.com/,Diocese of Pensacola-Tallahassee,West Central Deanery,https://www.ptdiocese.org/parishfinder
Holy Name of Jesus Parish,"1200 Valparaiso Blvd., Niceville, FL, 32578",http://www.holynamechurch.org/,Diocese of Pensacola-Tallahassee,West Central Deanery,https://www.ptdiocese.org/parishfinder
Our Lady of Victory Parish,"550 Adams Dr., Crestview, FL, 32536",https://olvnow.com/,Diocese of Pensacola-Tallahassee,West Central Deanery,https://www.ptdiocese.org/parishfinder
Resurrection Parish,"259 Miramar Beach Dr., Miramar Beach, FL, 32550",http://resurrectionbythebeach.org/,Diocese of Pensacola-Tallahassee,West Central Deanery,https://www.ptdiocese.org/parishfinder
St. Margaret of Scotland Parish,"247 US Highway 331 N, DeFuniak Springs, FL, 32435",https://stmargaret.ptdiocese.org/,Diocese of Pensacola-Tallahassee,West Central Deanery,https://www.ptdiocese.org/parishfinder
St. Mary Parish,"110 St. Mary Ave. SW, Fort Walton Beach, FL, 32548",https://www.saintmary.life/,Diocese of Pensacola-Tallahassee,West Central Deanery,https://www.ptdiocese.org/parishfinder
St. Peter Parish,"100 Francis St., Mary Esther, FL, 32569",http://www.stpeter.ptdiocese.org/,Diocese of Pensacola-Tallahassee,West Central Deanery,https://www.ptdiocese.org/parishfinder
St. Rita Parish,"22 Saint Rita Lane, Santa Rosa Beach, FL, 32459",http://www.saintritaparish.org/,Diocese of Pensacola-Tallahassee,West Central Deanery,https://www.ptdiocese.org/parishfinder
Basilica of St. Michael the Archangel,"21 North Palafox St, Pensacola, FL, 32502",https://stmichaelbasilica.com/,Diocese of Pensacola-Tallahassee,Western Deanery,https://www.ptdiocese.org/parishfinder
Cathedral of the Sacred Heart,"1212 E. Moreno St., Pensacola, FL, 32503",http://www.shc.ptdiocese.org/,Diocese of Pensacola-Tallahassee,Western Deanery,https://www.ptdiocese.org/parishfinder
Holy Spirit Parish,"10650 Gulf Beach Hwy., Pensacola, FL, 32507",http://www.holyspiritperdido.com,Diocese of Pensacola-Tallahassee,Western Deanery,https://www.ptdiocese.org/parishfinder
Little Flower Parish,"6495 Lillian Hwy., Pensacola, FL, 32506",https://www.ptlittleflower.org,Diocese of Pensacola-Tallahassee,Western Deanery,https://www.ptdiocese.org/parishfinder
Nativity of Our Lord Parish,"9945 Hillview Rd., Pensacola, FL, 32514",http://www.nativityofourlordcc.org/,Diocese of Pensacola-Tallahassee,Western Deanery,https://www.ptdiocese.org/parishfinder
Our Lady of the Assumption Mission,"920 Via de Luna Dr., Pensacola Beach, FL, 32561",https://www.stanngulfbreeze.org/,Diocese of Pensacola-Tallahassee,Western Deanery,https://www.ptdiocese.org/parishfinder
Our Lady Queen of Martyrs Parish,"3295 Barrancas Ave., Pensacola, FL, 32507",https://cttdpcola.org/index.html,Diocese of Pensacola-Tallahassee,Western Deanery,https://www.ptdiocese.org/parishfinder
St. Ann Parish,"100 Daniel Dr., Gulf Breeze, FL, 32561",https://www.stanngulfbreeze.org/,Diocese of Pensacola-Tallahassee,Western Deanery,https://www.ptdiocese.org/parishfinder
St. Anne Parish,"5200 Saufley Field Rd., Pensacola, FL, 32526",http://www.saintannebellview.org/,Diocese of Pensacola-Tallahassee,,https://www.ptdiocese.org/parishfinder
St. Anthony of Padua Parish,"1804 N. Davis Ave., Pensacola, FL, 32503",http://StAnthony.ptdiocese.org,Diocese of Pensacola-Tallahassee,,https://www.ptdiocese.org/parishfinder
St. Elizabeth of Hungary Mission,"3015 St. Elizabeth Street, Molino, FL, 32577",http://StElizabeth.ptdiocese.org,Diocese of Pensacola-Tallahassee,,https://www.ptdiocese.org/parishfinder
St. John the Evangelist Parish,"303 S Navy Blvd., Pensacola, FL, 32507",http://www.stjohnpensacola.com/,Diocese of Pensacola-Tallahassee,,https://www.ptdiocese.org/parishfinder
St. Joseph Parish,"140 West Government St., Pensacola, FL, 32502",https://stjoseph.ptdiocese.org/,Diocese of Pensacola-Tallahassee,,https://www.ptdiocese.org/parishfinder
St. Jude Thaddeus Parish,"303 Rocky Ave., Cantonment, FL, 32533",http://StJude.ptdiocese.org,Diocese of Pensacola-Tallahassee,,https://www.ptdiocese.org/parishfinder
St. Mary Parish,"401 Van Pelt Ln., Pensacola, FL, 32505",http://stmarypensacola.org/,Diocese of Pensacola-Tallahassee,,https://www.ptdiocese.org/parishfinder
St. Paul Parish,"3131 Hyde Park Rd., Pensacola, FL, 32503",http://www.stpaulcatholic.net/,Diocese of Pensacola-Tallahassee,,https://www.ptdiocese.org/parishfinder
St. Rose of Lima Parish,"6451 Park Ave., Milton, FL, 32570",http://www.srolparish.org,Diocese of Pensacola-Tallahassee,,https://www.ptdiocese.org/parishfinder
St. Stephen Parish,"900 W Garden St., Pensacola, FL, 32502",https://latinmasspensacola.org/,Diocese of Pensacola-Tallahassee,,https://www.ptdiocese.org/parishfinder
St. Sylvester Parish,"6464 Gulf Breeze Pkwy., Gulf Breeze, FL, 32563",http://www.stsylv.org,Diocese of Pensacola-Tallahassee,,https://www.ptdiocese.org/parishfinder
St. Thomas More Parish,"3295 Barrancas Avenue, Pensacola, FL, 32507",http://stthomasmore.ptdiocese.org/,Diocese of Pensacola-Tallahassee,,https://www.ptdiocese.org/parishfinder
All Saints Parish (St. John the Baptist Campus),"25743 State Road 1 , Guilford, IN, 47012",https://allsaintscatholic.net/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
All Saints Parish (St. Joseph Campus),"7536 Church Ln. , West Harrison, IN, 47060",https://allsaintscatholic.net/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
All Saints Parish (St. Martin Campus),"8044 Yorkridge Road , Guilford, IN, 47022",http://allsaintscatholic.net,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
All Saints Parish (St. Paul Campus),"9788 N Dearborn Road, Guilford, In, 47022",,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
American Martyrs (Church of the) Parish,"270 S. Bond St. , Scottsburg, IN, 47170-2009",http://amartyrs.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
Annunciation Parish,"19 N. Alabama St., Brazil, IN, 47834",http://annunciationbrazil.org,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
Christ the King Parish,"1827 Kessler Blvd., E. Dr., Indianapolis, IN, 46220",https://www.ctk-indy.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
Good Shepherd Parish,"2905 S. Carson Ave., Indianapolis, IN, 46203",https://goodshepherdindy.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
Holy Angels (Church of the) Parish,"740 W. 28th Street, Indianapolis, IN, 46208-5099",https://holyangelsindy.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
Holy Cross Parish,"11056-11098 IN-62, St Croix, IN 47576, St. Croix, IN, 47576",https://www.facebook.com/holycross.saintcroix/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
Holy Family Parish,"3027 Pearl St., Oldenburg, IN, 47036",https://holyfamilyoldenburg.com/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
Holy Family Parish,"129 W. Daisy Ln., New Albany, IN, 47150",https://www.holyfamilynewalbany.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
"Holy Name (of Jesus, Church of the Most) Parish","89 N. 17th Ave., Beech Grove, IN, 46107",https://www.holyname.cc/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
Holy Rosary (Our Lady of the Most) Parish,"520 Stevens St., Indianapolis, IN , 46203",https://www.holyrosaryindy.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
Holy Spirit Parish,"7243 E. 10th St., Indianapolis, IN, 46219",http://www.holyspirit-indy.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
Holy Trinity Parish,"100 Keeley St., Edinburgh, IN, 46124",https://holytrinitycatholic.life,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
Immaculate Conception Parish,"2081 E. County Rd. 820 S., Greensburg, IN, 47240-9636",https://millhousenchurch.com/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
Immaculate Heart of Mary Parish,"5692 Central Avenue , Indianapolis, IN, 46220",http://www.ihmindy.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
Mary Queen of Peace Parish,"1005 W. Main St. , Danville, IN, 46122",https://www.mqpdanville.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
Most Sorrowful Mother of God Parish,"Ferry St., Vevay, IN, 47043",https://www.popeace.org,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
Nativity (of Our Lord Jesus Christ) Parish,"7225 Southeastern Ave.,  Indianapolis, IN, 46239",http://www.nativityindy.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
Our Lady of Lourdes Parish,"5333 E. Washington St. , Indianapolis, IN, 46219",https://www.ollindy.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
Our Lady of Perpetual Help Parish,"1752 Scheller Ln. , New Albany, IN, 47150",http://www.olphna.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
Our Lady of the Greenwood Parish,"335 S. Meridian St., Greenwood, IN, 46143",http://www.olgreenwood.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
Our Lady of the Springs Parish,"8796 W. State Road 56 , French Lick,, IN, 47454",https://occ-indy.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
Our Lord Jesus Christ the King Parish,"833 S. Triangle Road, Paoli, IN, 47454",https://www.occ-indy.org,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
Prince of Peace Parish,"413 E. Second St., Madison, IN, 47250",http://www.popeace.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
Sacred Heart of Jesus Parish,"2322 N. 13 ½ St. , Terre Haute,, IN, 47804",https://www.sacredheart-stmarysvillage.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
Sacred Heart of Jesus Parish,"1840 E. Eighth St. , Jeffersonville, IN, 47130",https://www.jeffersonvillecatholic.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
Sacred Heart of Jesus Parish,"1530 Union St. , Indianapolis, IN, 46225-1672",https://www.sacredheartindy.com/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
Sacred Heart Parish,"610 S. 6th St., Clinton, IN, 47842",https://parkevermillioncatholicchurches.org,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Agnes Parish,"1008 McLary Road , Nashville, IN, 47448",https://www.stagnescatholicnashville.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Ambrose Parish,"325 S. Chestnut St. , Seymour, IN, 47274",https://www.stambroseseymour.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Andrew the Apostle Parish,"4052 E. 38th St. , Indianapolis, IN, 46218-1444",https://www.standrewindy.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Ann Parish,"6350 S. Mooresville Road, Indianapolis, IN, 46221-4519",http://www.st-ann-rcindy.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Anne Parish,"4570 N. County Road 150 East, North Vernon, IN, 47265",,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Anne Parish,"102 N. 19th St. , New Castle, IN, 47362",https://www.sa-se.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Anthony of Padua Parish,"4773 E. Morris Church St., Morris, IN, 47033",https://www.stanthonymorris.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Anthony of Padua Parish,"316 N. Sherwood Ave.,  Clarksville, IN, 47129",https://www.stanthony-clarksville.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Anthony Parish,"379 N. Warman Ave. , Indianapolis, IN, 46222",https://www.saintanthonyindy.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Augustine Parish,"18020 Lafayette St. , Leopold, IN,  47551",https://www.facebook.com/p/St-Augustine-Catholic-Church-100067775066147/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Augustine Parish,"315 E. Chestnut St., Jeffersonville, IN, 47131-0447",https://www.jeffersonvillecatholic.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Barnabas Parish,"8300 Rahke Road , Indianapolis, IN, 46217",https://www.stbindy.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Bartholomew Parish,"1306 27th St. , Columbus, IN, 47201",https://www.saintbartholomew.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Benedict Parish,"111 S. Ninth St. , Terre Haute, IN, 47807",https://www.stbenedictth.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Bernard Parish,"7500 IN-337, Frenchtown, IN, 47115",https://www.saintmichaelschurch.net/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Boniface Parish,"15519 N. State Road 545, Fulda, IN, 47577",https://www.sbcatholic.church/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Bridget of Ireland Parish,"404 E. Vine St., Liberty, IN, 47353",https://stgandb.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Catherine of Siena Parish (St. John the Evangelist Campus),"9995 E. Base Road , Greensburg, IN, 47240",https://stcatherinegreensburg.com/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Catherine of Siena Parish (St. Maurice Campus),"8874 Harrison St., Napoleon, IN, 47034",https://www.stmauricechurch.org/index.html,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Charles Borromeo Parish,"213 Ripley St., Milan, IN, 47031",https://stcharlesmilan.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Charles Borromeo Parish,"2222 E. Third St., Bloomington, IN, 47401",https://parish.stcharlesbloomington.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Christopher Parish,"5301 W. 16th St., Indianapolis, IN, 46224",https://www.stchrisindy.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Elizabeth Ann Seton Parish (Holy Family Campus),"815 W. Main St.., Richmond, IN, 47374",https://www.setoncatholics.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Elizabeth Ann Seton Parish (St. Andrew Campus),"235 S. 5th St. , Richmond, IN, 47374",https://www.setoncatholics.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Elizabeth Ann Seton Parish (St. Mary Campus),"720 N. “A” St., Richmond, IN, 47374",https://www.setoncatholics.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Elizabeth of Hungary Parish,"333 W. Maple St., Cambridge City,, IN, 47237",https://www.sa-se.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Francis & Clare Parish,"5901 Olive Branch Road, Greenwood, IN, 46143",https://www.ss-fc.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Francis Xavier Parish,"101 N. Ferguson, Henryville, IN, 47126",http://www.stfrancisxavierhenryville.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Gabriel Parish,"232 W. Ninth St. , Connersville,, IN, 47331-2099",https://stgandb.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Gabriel the Archangel Parish,"6000 W. 34th St., Indianapolis, IN, 46224",https://stgabrielindy.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Isidore the Farmer Parish,"6501 St. Isidore Road , Bristow, IN,  47515-9508",https://www.facebook.com/p/St-Isidore-Catholic-Church-Bristow-in-100081487843209/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. Joan of Arc Parish,"4217 Central Ave. , Indianapolis, IN, 46205",http://www.sjoa.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. John Paul II Parish,"2253 West St. Joe Road, Sellersburg, IN, 47172-1241",http://www.stjohnpaulparish.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. John the Apostle Parish,"4607 W. State Road 46 , Bloomington, IN, 47404-9255",http://www.sjabloomington.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. John the Baptist Parish,"8310 St. John Road, Floyds Knobs, IN, 47119",https://smn-sjs.org/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
St. John the Baptist Parish,"331 S. Buckeye St. , Osgood, IN, 47037",http://www.stjohncatholicchurchosgood.com/,Archdiocese of Indianapolis,,https://www.archindy.org/parishfinder
